"","proyecto","folioviv","foliohog","numren","ent","parentesco","edad","sexo","edo_civ","habl_ind","asis_esc","años_escolaridad","pea","c_ocupa","sector_act","subordinado","independiente","trab_formal","preslab","jub","dhind_cy","dhind_parent","ic_rezedu","ic_asalud","ic_segsoc","ic_cv","ic_sbv","ic_ali","i_privacion","ictpc","plb_m","plb","cuadrantes","rururb","factor","upm","est_dis","tam_loc","ubica_geo","mun","idD"
"5001","2","116167","0","05","11","301",0,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,2211.05405355385,0,0,5,0,521,"32140","1132",3,"11027","027","11027"
"5002","2","116168","0","01","11","101",38,1,2,0,2,5,1,3,3,0,1,NA,0,0,0,0,1,1,1,0,0,0,3,913.463566827,1,1,1,0,521,"32140","1132",3,"11027","027","11027"
"5003","2","116168","0","02","11","201",34,0,2,0,2,5,1,3,3,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,913.463566827,1,1,1,0,521,"32140","1132",3,"11027","027","11027"
"5004","2","116168","0","03","11","301",19,0,6,0,2,6,1,3,3,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,913.463566827,1,1,1,0,521,"32140","1132",3,"11027","027","11027"
"5005","2","116168","0","04","11","301",17,0,6,0,2,6,1,3,3,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,913.463566827,1,1,1,0,521,"32140","1132",3,"11027","027","11027"
"5006","2","116168","0","05","11","301",8,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,913.463566827,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5007","2","116168","0","06","11","301",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,913.463566827,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5008","2","116169","0","01","11","101",32,1,2,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,714.751952913284,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5009","2","116169","0","02","11","201",30,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,1,2,714.751952913284,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5010","2","116169","0","03","11","301",8,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,714.751952913284,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5011","2","116169","0","04","11","301",4,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,714.751952913284,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5012","2","116170","0","01","11","101",62,1,2,0,2,3,1,3,3,0,1,NA,0,0,0,0,1,1,1,0,0,0,3,552.734688844078,1,1,1,0,521,"32140","1132",3,"11027","027","11027"
"5013","2","116170","0","02","11","201",55,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5014","2","116170","0","03","11","301",23,1,2,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5015","2","116170","0","04","11","617",25,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5016","2","116170","0","05","11","301",22,1,2,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5017","2","116170","0","06","11","617",23,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5018","2","116170","0","07","11","609",4,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5019","2","116170","0","08","11","609",2,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5020","2","116170","0","09","11","609",0,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,552.734688844078,1,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5021","2","116171","0","01","11","102",82,1,5,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,0,1,1820.28155960818,0,1,2,0,521,"32140","1132",3,"11027","027","11027"
"5022","2","116172","0","01","11","101",34,1,2,0,2,6,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1363.09033926799,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5023","2","116172","0","02","11","201",33,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1363.09033926799,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5024","2","116172","0","03","11","301",14,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1363.09033926799,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5025","2","116172","0","04","11","301",13,1,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1363.09033926799,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5026","2","116172","0","05","11","301",5,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1363.09033926799,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5027","2","116173","0","01","11","101",38,1,1,0,2,9,1,2,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1342.105712028,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5028","2","116173","0","02","11","201",31,0,1,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1342.105712028,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5029","2","116173","0","03","11","301",14,1,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1342.105712028,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5030","2","116173","0","04","11","301",11,1,NA,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1342.105712028,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5031","2","116173","0","05","11","301",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1342.105712028,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5032","2","116173","0","06","11","301",5,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1342.105712028,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5033","2","116174","0","01","11","102",64,1,6,0,2,0,1,3,1,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,4084.71365770145,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5034","2","116175","0","01","11","101",49,1,2,0,2,6,1,3,2,1,0,2,NA,0,0,0,0,0,1,0,1,0,2,2640.74269224989,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5035","2","116175","0","02","11","201",45,0,2,0,2,6,1,3,3,0,1,NA,0,0,0,0,0,0,1,0,1,0,2,2640.74269224989,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5036","2","116175","0","03","11","301",19,0,6,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,0,2,2640.74269224989,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5037","2","116176","0","01","11","101",69,1,2,0,2,0,1,3,1,1,0,NA,0,0,0,0,1,0,1,0,1,0,3,2771.04758995852,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5038","2","116176","0","02","11","201",67,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,2771.04758995852,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5039","2","116177","0","01","11","101",63,1,2,0,2,2,1,3,3,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,583.014741031584,1,1,2,1,1260,"33120","1142",4,"11028","028","11028"
"5040","2","116177","0","02","11","201",62,0,2,0,2,2,1,3,3,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,583.014741031584,1,1,2,1,1260,"33120","1142",4,"11028","028","11028"
"5041","2","116177","0","03","11","301",22,1,6,0,1,15,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,583.014741031584,1,1,2,1,1260,"33120","1142",4,"11028","028","11028"
"5042","2","116179","0","01","11","101",42,1,2,0,2,10,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1025.2388038867,0,1,4,1,1260,"33120","1142",4,"11028","028","11028"
"5043","2","116179","0","02","11","201",41,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,1025.2388038867,0,1,4,1,1260,"33120","1142",4,"11028","028","11028"
"5044","2","116179","0","03","11","301",16,0,6,0,1,10,3,6,5,NA,NA,4,NA,0,0,0,0,0,0,0,0,0,0,1025.2388038867,0,1,4,1,1260,"33120","1142",4,"11028","028","11028"
"5045","2","116179","0","04","11","301",12,1,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,1025.2388038867,0,1,4,1,1260,"33120","1142",4,"11028","028","11028"
"5046","2","116180","0","01","11","101",65,1,2,0,2,6,1,1,1,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1810.79481268767,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5047","2","116180","0","02","11","201",58,0,2,0,2,6,1,3,3,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1810.79481268767,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5048","2","116180","0","03","11","301",35,1,6,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1810.79481268767,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5049","2","116180","0","04","11","301",33,0,6,0,2,9,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1810.79481268767,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5050","2","116180","0","05","11","301",26,1,6,0,2,9,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1810.79481268767,0,0,5,1,1260,"33120","1142",4,"11028","028","11028"
"5051","2","116180","0","06","11","301",20,1,6,0,2,9,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1810.79481268767,0,0,5,1,1260,"33120","1142",4,"11028","028","11028"
"5052","2","116181","0","01","11","101",73,1,2,0,2,6,1,1,1,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,2743.10323643148,0,0,5,1,1260,"33120","1142",4,"11028","028","11028"
"5053","2","116181","0","02","11","201",75,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,1,0,1,0,0,0,0,0,1,2743.10323643148,0,0,3,1,1260,"33120","1142",4,"11028","028","11028"
"5054","2","116182","0","01","11","101",38,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,2654.84923727228,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5055","2","116182","0","02","11","301",15,0,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,2654.84923727228,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5056","2","116182","0","03","11","301",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,2654.84923727228,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5057","2","116184","0","01","11","101",33,1,2,0,2,6,1,1,1,1,0,NA,0,0,0,0,0,0,1,1,1,1,4,452.245090324566,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5058","2","116184","0","02","11","201",32,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,1,1,1,4,452.245090324566,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5059","2","116184","0","03","11","301",12,0,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,452.245090324566,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5060","2","116184","0","04","11","301",12,0,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,452.245090324566,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5061","2","116184","0","05","11","301",8,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,452.245090324566,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5062","2","116184","0","06","11","301",2,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,452.245090324566,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5063","2","116185","0","01","11","101",42,1,2,0,2,3,1,1,2,1,0,NA,0,0,0,0,1,1,1,0,1,1,5,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5064","2","116185","0","02","11","201",45,0,2,0,2,2,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,0,1,1,5,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5065","2","116185","0","03","11","301",17,1,6,0,2,8,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,0,1,1,5,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5066","2","116185","0","04","11","301",13,1,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,1,4,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5067","2","116185","0","05","11","301",11,1,NA,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,1,4,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5068","2","116185","0","06","11","301",9,1,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,1,4,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5069","2","116185","0","07","11","301",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,0,1,1,5,1136.57294718523,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5070","2","116186","0","01","11","101",39,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,0,2,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5071","2","116186","0","02","11","301",19,1,2,0,2,2,1,3,2,1,0,NA,0,0,0,0,1,0,1,0,1,0,3,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5072","2","116186","0","03","11","301",19,1,2,0,2,4,1,3,2,1,0,NA,0,0,0,0,1,0,1,0,1,0,3,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5073","2","116186","0","04","11","617",19,0,2,0,2,4,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5074","2","116186","0","05","11","617",19,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5075","2","116186","0","06","11","301",16,0,6,0,2,11,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,0,2,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5076","2","116186","0","07","11","301",14,1,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5077","2","116186","0","08","11","301",9,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5078","2","116186","0","09","11","301",7,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5079","2","116186","0","10","11","609",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,0,1,0,3,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5080","2","116186","0","11","11","609",0,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1551.02926790846,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5081","2","116187","0","01","11","101",68,1,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,1,4,753.949582122301,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5082","2","116187","0","02","11","201",65,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,1,4,753.949582122301,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5083","2","116187","0","03","11","617",29,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,1,3,753.949582122301,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5084","2","116187","0","04","11","609",6,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,753.949582122301,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5085","2","116187","0","05","11","609",4,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,753.949582122301,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5086","2","116188","0","01","11","101",39,1,2,0,2,3,1,3,1,1,0,NA,0,0,0,0,1,0,1,0,1,1,4,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5087","2","116188","0","02","11","201",35,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,1,3,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5088","2","116188","0","03","11","301",16,0,6,0,1,6,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,1,4,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5089","2","116188","0","04","11","301",15,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5090","2","116188","0","05","11","301",12,1,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5091","2","116188","0","06","11","301",9,0,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5092","2","116188","0","07","11","301",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,632.337948438252,1,1,1,1,278,"32900","1141",4,"11030","030","11030"
"5093","2","116189","0","01","11","101",32,1,2,0,2,6,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,1,1,3,735.041556852461,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5094","2","116189","0","02","11","201",32,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,1,4,735.041556852461,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5095","2","116189","0","03","11","301",12,0,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,735.041556852461,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5096","2","116189","0","04","11","301",11,0,NA,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,735.041556852461,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5097","2","116189","0","05","11","301",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,735.041556852461,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5098","2","116189","0","06","11","301",1,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,735.041556852461,0,1,2,1,278,"32900","1141",4,"11030","030","11030"
"5099","2","116190","0","01","11","101",71,1,2,0,2,2,1,1,1,0,1,NA,0,0,0,0,1,0,0,0,1,1,3,1965.42371727146,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5100","2","116190","0","02","11","201",64,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,1,4,1965.42371727146,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5101","2","116190","0","03","11","609",11,0,NA,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,1965.42371727146,0,0,3,1,278,"32900","1141",4,"11030","030","11030"
"5102","2","116191","0","01","11","101",70,0,5,0,2,6,3,6,5,NA,NA,4,NA,1,0,0,0,0,0,0,0,0,0,7884.44352057068,0,0,5,0,185,"32310","1122",2,"11035","035","11035"
"5103","2","116191","0","02","11","301",40,1,6,0,2,17,1,4,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,7884.44352057068,0,0,3,0,185,"32310","1122",2,"11035","035","11035"
"5104","2","116191","0","03","11","301",28,1,6,0,2,17,1,4,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,7884.44352057068,0,0,3,0,185,"32310","1122",2,"11035","035","11035"
"5105","2","116192","0","01","11","101",74,0,5,0,2,1,3,6,5,NA,NA,4,NA,1,0,0,1,0,0,0,0,0,1,1097.02692795921,0,1,2,0,185,"32310","1122",2,"11035","035","11035"
"5106","2","116192","0","02","11","603",73,0,6,0,2,2,1,3,3,0,1,NA,0,0,0,0,1,1,1,0,0,0,3,1097.02692795921,0,1,2,0,185,"32310","1122",2,"11035","035","11035"
"5107","2","116193","0","01","11","101",57,1,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,0,0,0,0,0,2724.40919813623,0,0,5,0,185,"32310","1122",2,"11035","035","11035"
"5108","2","116193","0","02","11","201",52,0,2,0,2,12,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2724.40919813623,0,0,5,0,185,"32310","1122",2,"11035","035","11035"
"5109","2","116193","0","03","11","301",24,0,6,0,2,16,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,0,0,2,2724.40919813623,0,0,3,0,185,"32310","1122",2,"11035","035","11035"
"5110","2","116194","0","01","11","101",68,1,5,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,1,3,863.567483481172,1,1,1,0,185,"32310","1122",2,"11035","035","11035"
"5111","2","116194","0","02","11","301",37,1,6,0,2,4,1,3,1,1,0,NA,0,0,0,0,1,0,1,0,0,1,3,863.567483481172,1,1,1,0,185,"32310","1122",2,"11035","035","11035"
"5112","2","116195","0","01","11","101",53,1,2,0,2,5,1,1,2,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,1668.54719081189,0,1,2,0,185,"32310","1122",2,"11035","035","11035"
"5113","2","116195","0","02","11","201",49,0,2,0,2,2,1,1,2,0,0,NA,0,0,0,0,1,0,1,0,0,0,2,1668.54719081189,0,1,2,0,185,"32310","1122",2,"11035","035","11035"
"5114","2","116195","0","03","11","301",18,1,6,0,2,9,1,1,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1668.54719081189,0,1,2,0,185,"32310","1122",2,"11035","035","11035"
"5115","2","116195","0","04","11","603",56,0,6,0,2,6,1,1,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1668.54719081189,0,1,2,0,185,"32310","1122",2,"11035","035","11035"
"5116","2","116196","0","01","11","101",70,1,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,624.816961248237,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5117","2","116196","0","02","11","201",68,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,624.816961248237,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5118","2","116196","0","03","11","609",9,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,624.816961248237,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5119","2","116196","0","04","11","301",22,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,624.816961248237,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5120","2","116196","0","05","11","617",23,1,2,0,2,9,1,1,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,624.816961248237,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5121","2","116196","0","06","11","609",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,624.816961248237,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5122","2","116196","1","01","11","101",31,1,2,0,2,9,1,2,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,972.516618579845,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5123","2","116196","1","02","11","201",30,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,972.516618579845,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5124","2","116196","1","03","11","301",2,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,972.516618579845,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5125","2","116196","1","04","11","301",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,972.516618579845,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5126","2","116197","0","01","11","101",41,1,2,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,0,0,1,0,0,1,2,712.002744521476,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5127","2","116197","0","02","11","201",40,0,2,0,2,6,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,712.002744521476,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5128","2","116197","0","03","11","301",18,1,6,0,2,11,1,3,1,1,0,NA,0,0,0,0,0,1,1,0,0,1,3,712.002744521476,1,1,1,0,361,"33070","1131",3,"11035","035","11035"
"5129","2","116197","0","04","11","301",16,0,6,0,1,10,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,1,2,712.002744521476,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5130","2","116197","0","05","11","301",13,1,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,712.002744521476,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5131","2","116197","0","06","11","301",11,0,NA,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,712.002744521476,1,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5132","2","116198","0","01","11","101",40,0,3,0,2,12,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1503.70659774164,0,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5133","2","116198","0","02","11","301",13,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1503.70659774164,0,1,2,0,361,"33070","1131",3,"11035","035","11035"
"5134","2","116198","0","03","11","301",4,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1503.70659774164,0,1,2,0,361,"33070","1131",3,"11035","035","11035"
